"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"568"	2.62731409932508e-215	2.16118044788962	0.671	0.027	4.06419218024596e-211	"11"	"Rasl11a"
"569"	3.7387991902356e-215	2.13149068725441	0.756	0.036	5.78354846737546e-211	"11"	"Mfap5"
"570"	3.80017988523272e-211	2.50905973554375	0.951	0.065	5.87849826446649e-207	"11"	"Cavin3"
"571"	1.22724087401756e-203	1.89368089039013	0.744	0.037	1.89841890801776e-199	"11"	"Cryab"
"572"	7.96689656707934e-201	1.97926857127617	0.817	0.046	1.2323992299615e-196	"11"	"Postn"
"573"	9.66703204592906e-201	1.89489991176108	0.695	0.032	1.49539318718477e-196	"11"	"Abi3bp"
"574"	2.04483986687084e-199	1.92265896645095	0.817	0.048	3.1631627900625e-195	"11"	"Fxyd1"
"575"	2.56665799504101e-190	1.64536340510311	0.622	0.026	3.97036325252894e-186	"11"	"Ogn"
"576"	1.31697372852663e-179	2.16287565790658	0.939	0.071	2.03722666065784e-175	"11"	"Rarres2"
"577"	2.22245959869575e-179	1.69353659766901	0.61	0.028	3.43792275322246e-175	"11"	"Mgll"
"578"	2.31974824540005e-177	1.92396108568716	0.768	0.045	3.58841856080934e-173	"11"	"Meg3"
"579"	2.04358230387774e-168	2.78581985155357	0.976	0.098	3.16121746586847e-164	"11"	"Tpm1"
"580"	1.47202270986818e-148	2.23319316016621	0.878	0.086	2.27707192989509e-144	"11"	"Flna"
"581"	5.08654007525197e-147	2.11742881946338	0.878	0.083	7.86836884240727e-143	"11"	"Crip2"
"582"	6.78319100899334e-139	1.7902280409152	0.805	0.064	1.04929181718118e-134	"11"	"Col3a1"
"583"	9.8310883988439e-133	1.67048302528137	0.939	0.092	1.52077106441716e-128	"11"	"Sparc"
"584"	1.73925275662355e-113	1.91045556646968	0.939	0.128	2.69045008922097e-109	"11"	"Gstm1"
"585"	2.58265323172137e-107	2.18819270434866	0.866	0.12	3.99510628414978e-103	"11"	"Csrp1"
"586"	1.54776245811551e-106	1.79204272862877	0.756	0.083	2.39423374645888e-102	"11"	"Rbpms"
"587"	1.24173074380455e-96	1.83100547065769	0.939	0.143	1.92083328759125e-92	"11"	"Cebpd"
"588"	3.12905371214719e-96	2.3992216393382	0.963	0.184	4.84033318732049e-92	"11"	"Dstn"
"589"	1.77344682844136e-81	2.21578294481819	0.89	0.181	2.74334489891594e-77	"11"	"Ckb"
"590"	6.44324966958056e-66	1.93823650831924	0.841	0.18	9.96706291387416e-62	"11"	"Tppp3"
"591"	1.21333026441461e-65	1.90262224715431	0.768	0.138	1.87690058602296e-61	"11"	"Id3"
"592"	3.76171527755762e-61	1.58803088403594	0.695	0.115	5.81899736285388e-57	"11"	"Arid5b"
"593"	6.13065141400307e-61	1.66409859986611	0.878	0.226	9.48350467232135e-57	"11"	"Map1lc3a"
"594"	6.67532641146662e-55	1.88834835166524	0.768	0.16	1.03260624258977e-50	"11"	"Hspb1"
"595"	1.2158443119642e-53	2.36482991313665	1	0.734	1.88078956617743e-49	"11"	"Myl6"
"596"	1.22397458265617e-48	1.7429883543555	0.683	0.143	1.89336628191083e-44	"11"	"Hes1"
"597"	4.69632689931641e-47	1.60757385345919	1	0.581	7.26474808055256e-43	"11"	"Lgals1"
"598"	8.90474323225253e-46	1.84851658200249	0.963	0.424	1.37747473059714e-41	"11"	"S100a6"
"599"	5.83625317722333e-31	1.61961892761279	0.28	0.035	9.02810003984677e-27	"11"	"Gm13889"
"600"	7.18432957991347e-22	1.71228551928114	0.61	0.24	1.11134394271681e-17	"11"	"Fos"
"601"	4.08292606509331e-249	0.929514760641108	0.857	0.02	6.31587833009285e-245	"12"	"Cdca3"
"602"	3.59842611513767e-197	0.9924795205193	0.857	0.026	5.56640535750647e-193	"12"	"Birc5"
"603"	1.61603176228726e-167	1.10437823791604	0.81	0.028	2.49983953308217e-163	"12"	"Pclaf"
"604"	9.04591754382243e-119	1.2049905397102	0.643	0.026	1.39931298485389e-114	"12"	"Ube2c"
"605"	6.44521310153245e-102	1.11373115893507	0.905	0.063	9.97010014676054e-98	"12"	"Cks1b"
"606"	5.08769443106671e-92	1.2281583802449	0.952	0.08	7.87015451541709e-88	"12"	"Eaf2"
"607"	5.64576804338296e-81	1.44129635310146	0.952	0.09	8.7334385863091e-77	"12"	"Ccr10"
"608"	1.3962583454345e-76	1.59056565153845	0.952	0.096	2.15987203455263e-72	"12"	"Derl3"
"609"	9.92452421251799e-73	0.8937667234245	0.786	0.066	1.53522465043441e-68	"12"	"Fkbp11"
"610"	3.98130169053373e-56	0.955259279478265	0.833	0.094	6.15867558508663e-52	"12"	"Tnfrsf17"
"611"	5.24279326373264e-55	1.53915957667926	1	0.15	8.11007689966802e-51	"12"	"Txndc5"
"612"	6.5147629850451e-50	1.03747255096692	0.905	0.125	1.00776868615663e-45	"12"	"Cacna1s"
"613"	5.62426308829571e-48	1.02844118497461	0.881	0.122	8.70017257128463e-44	"12"	"Trp53inp1"
"614"	1.63277784402497e-44	2.1700965173207	1	0.221	2.52574404692222e-40	"12"	"Mzb1"
"615"	1.61414142902822e-43	0.856337640002824	0.905	0.13	2.49691537656376e-39	"12"	"Stmn1"
"616"	5.46730470304079e-43	1.01994295917461	0.976	0.172	8.45737364513379e-39	"12"	"Pafah1b3"
"617"	1.26407384855554e-42	1.41345055699819	0.833	0.121	1.95539583633057e-38	"12"	"Ly6c2"
"618"	2.97011939975689e-41	1.26071126330895	0.595	0.067	4.59447769948393e-37	"12"	"H1f0"
"619"	4.24603647859428e-41	0.835617793221157	0.81	0.117	6.56819382873748e-37	"12"	"Edem1"
"620"	7.14150435659801e-41	0.901657903967774	0.905	0.148	1.10471930892215e-36	"12"	"Lman1"
"621"	4.78128090650306e-38	1.55090978098726	0.976	0.224	7.39616343426959e-34	"12"	"Glipr1"
"622"	1.28397238208441e-33	0.99193107507505	0.667	0.094	1.98617687784638e-29	"12"	"Slpi"
"623"	3.30824784090393e-32	0.858864638872096	0.595	0.08	5.11752858509428e-28	"12"	"Hist1h4i"
"624"	6.88347159256131e-31	1.56548215847784	1	0.394	1.06480422065331e-26	"12"	"Sec11c"
"625"	1.52133624014201e-28	0.962708915567378	0.952	0.231	2.35335502987568e-24	"12"	"Xbp1"
"626"	8.83831130912293e-28	1.17018554417095	0.929	0.246	1.36719837640823e-23	"12"	"Creld2"
"627"	1.25400916110449e-27	0.914539806822908	0.905	0.209	1.93982677131254e-23	"12"	"Prdx4"
"628"	7.70042740685379e-27	1.17390492960263	1	0.305	1.19117911556621e-22	"12"	"Rexo2"
"629"	2.29336929204089e-26	1.01358394407093	0.976	0.27	3.54761295785806e-22	"12"	"H13"
"630"	1.4068975203643e-24	1.55431985832548	0.286	0.026	2.17632977425153e-20	"12"	"Ighg2b"
"631"	4.11766533732591e-24	1.64593067765564	1	0.413	6.36961651030944e-20	"12"	"Jchain"
"632"	5.54058582248571e-23	1.09731115005563	0.905	0.249	8.57073220880315e-19	"12"	"Iglc2"
"633"	1.06304399046368e-22	1.91996909922849	1	0.7	1.64442274884827e-18	"12"	"Igha"
"634"	1.70395917644066e-22	1.43944181969958	1	0.62	2.63585445003605e-18	"12"	"Hsp90b1"
"635"	1.54916423839709e-21	0.957751232210243	0.881	0.226	2.39640216037645e-17	"12"	"Ly6d"
"636"	5.19798608515521e-21	0.968851329745181	0.976	0.34	8.04076467512659e-17	"12"	"Fkbp2"
"637"	7.81293610055943e-21	0.835306938693361	0.952	0.278	1.20858308539554e-16	"12"	"Pycard"
"638"	1.38155378426068e-20	1.02145132886072	0.952	0.317	2.13712554887284e-16	"12"	"Ssr2"
"639"	1.6168373468825e-20	1.18730193292171	0.976	0.39	2.50108569189253e-16	"12"	"Sdf2l1"
"640"	2.63705303633438e-20	0.960746660754052	0.976	0.362	4.07925734190565e-16	"12"	"Spcs1"
"641"	3.06094700501998e-19	1.01161244647799	0.976	0.542	4.73497892206541e-15	"12"	"Ssr4"
"642"	4.19743212742753e-19	1.70907212556408	1	0.974	6.49300775791765e-15	"12"	"Igkc"
"643"	5.4237144736655e-19	0.868400391697495	1	0.394	8.38994391931316e-15	"12"	"Mtdh"
"644"	3.04173198194544e-18	1.07746100227089	1	0.626	4.7052552028714e-14	"12"	"Manf"
"645"	1.56588373683326e-17	0.948186938014143	0.976	0.474	2.42226555250737e-13	"12"	"Krtcap2"
"646"	2.15808480276254e-17	0.861196666818032	1	0.429	3.33834138139337e-13	"12"	"Spcs2"
"647"	2.88565932406237e-17	0.942194432456993	1	0.406	4.46382640839208e-13	"12"	"Bst2"
"648"	1.64618979746676e-16	0.97567547668897	0.976	0.567	2.54649099770134e-12	"12"	"Sec61b"
"649"	9.3651448820432e-13	0.982235683708413	0.595	0.162	1.44869426180326e-08	"12"	"Hist1h1c"
"650"	7.25624552424629e-10	1.53153413556031	0.857	0.41	1.12246862014566e-05	"12"	"Iglc1"
